case_id,slice_idx,inference_time_ms,memory_usage_mb,has_tumor,image_size
case_00075,466,20.583152770996094,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00154,223,17.85874366760254,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00102,484,19.325733184814453,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00102,22,17.88187026977539,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00086,261,19.383907318115234,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00014,424,17.947673797607422,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00161,255,20.85280418395996,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00194,502,19.013166427612305,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00102,371,22.171974182128906,0.0,True,"torch.Size([1, 1, 224, 224])"
case_00075,347,21.371841430664062,0.0,True,"torch.Size([1, 1, 224, 224])"
case_00033,214,21.83842658996582,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00079,309,20.305395126342773,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00161,506,21.00658416748047,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00014,29,20.79463005065918,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00079,396,21.224021911621094,0.0,True,"torch.Size([1, 1, 224, 224])"
case_00102,325,19.554853439331055,0.0,True,"torch.Size([1, 1, 224, 224])"
case_00014,282,21.512269973754883,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00125,479,20.477771759033203,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00203,303,20.870208740234375,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00102,11,21.223783493041992,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00203,362,19.547700881958008,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00161,33,21.432876586914062,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00102,404,19.468069076538086,0.0,True,"torch.Size([1, 1, 224, 224])"
case_00115,46,21.296262741088867,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00014,349,19.71745491027832,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00086,343,20.418167114257812,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00079,43,19.93727684020996,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00033,265,20.1416015625,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00125,160,22.10235595703125,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00014,289,27.606487274169922,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00154,13,30.39264678955078,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00115,237,18.79143714904785,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00134,252,23.01192283630371,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00102,426,19.358158111572266,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00086,264,20.107746124267578,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00133,337,19.342899322509766,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00154,486,22.568941116333008,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00203,492,18.843889236450195,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00154,216,21.83365821838379,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00115,134,19.794940948486328,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00113,170,21.62933349609375,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00075,15,19.684553146362305,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00115,320,21.062135696411133,0.0,True,"torch.Size([1, 1, 224, 224])"
case_00014,447,18.80621910095215,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00115,339,19.94490623474121,0.0,True,"torch.Size([1, 1, 224, 224])"
case_00113,473,21.02804183959961,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00113,165,19.220352172851562,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00113,76,21.30889892578125,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00115,155,28.14173698425293,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00161,346,21.800518035888672,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00133,183,20.503759384155273,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00133,63,20.23005485534668,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00161,322,20.479440689086914,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00079,82,20.104169845581055,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00133,285,21.565914154052734,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00161,339,23.77033233642578,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00086,19,19.126176834106445,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00161,161,22.208452224731445,0.0,True,"torch.Size([1, 1, 224, 224])"
case_00075,216,18.758773803710938,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00113,315,19.84882354736328,0.0,True,"torch.Size([1, 1, 224, 224])"
case_00133,248,24.25670623779297,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00125,176,22.43781089782715,0.0,True,"torch.Size([1, 1, 224, 224])"
case_00203,356,23.01788330078125,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00203,79,20.157337188720703,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00113,11,22.436141967773438,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00133,406,19.679784774780273,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00161,208,21.221399307250977,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00079,294,19.59991455078125,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00133,313,24.351835250854492,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00033,321,19.288301467895508,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00133,74,20.983219146728516,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00133,47,20.281076431274414,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00086,479,21.597623825073242,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00086,449,19.09351348876953,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00086,178,22.236347198486328,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00033,234,19.130229949951172,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00079,324,20.969629287719727,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00125,504,19.86384391784668,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00125,44,20.9043025970459,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00134,145,19.689083099365234,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00125,341,23.095369338989258,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00079,150,19.59061622619629,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00134,464,20.615339279174805,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00125,306,19.47927474975586,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00014,245,20.041704177856445,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00014,223,19.228696823120117,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00125,481,21.249055862426758,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00194,267,19.069671630859375,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00161,438,21.28458023071289,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00154,248,19.411087036132812,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00161,328,20.807981491088867,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00134,141,19.51766014099121,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00033,163,19.321441650390625,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00194,38,20.5078125,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00079,162,19.04582977294922,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00161,50,20.044326782226562,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00079,113,19.617319107055664,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00113,190,20.400285720825195,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00115,137,19.521713256835938,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00033,227,21.630287170410156,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00133,396,19.62876319885254,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00125,18,20.688533782958984,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00086,189,19.37270164489746,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00079,22,22.032976150512695,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00014,217,19.380807876586914,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00014,457,21.187305450439453,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00194,427,19.269943237304688,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00079,304,20.91526985168457,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00115,419,27.939558029174805,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00203,407,19.069671630859375,0.0,True,"torch.Size([1, 1, 224, 224])"
case_00125,209,22.15290069580078,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00154,391,19.17099952697754,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00113,121,21.00372314453125,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00154,175,28.736591339111328,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00115,18,26.834726333618164,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00086,461,19.52815055847168,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00133,109,21.292686462402344,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00115,268,19.04749870300293,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00075,17,23.758649826049805,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00079,479,29.728412628173828,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00033,96,21.95143699645996,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00154,262,19.535303115844727,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00133,409,22.39704132080078,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00133,357,20.307302474975586,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00161,40,20.928382873535156,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00033,53,19.005298614501953,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00102,143,20.899534225463867,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00115,364,19.2263126373291,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00161,230,24.62458610534668,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00079,493,20.195722579956055,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00194,5,22.438764572143555,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00033,244,19.210338592529297,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00133,473,21.837949752807617,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00014,479,20.97606658935547,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00113,208,25.742292404174805,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00102,154,20.119667053222656,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00154,196,22.951364517211914,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00033,144,19.97852325439453,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00154,139,22.830724716186523,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00102,17,20.144224166870117,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00014,506,22.902727127075195,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00075,363,20.28059959411621,0.0,True,"torch.Size([1, 1, 224, 224])"
case_00133,280,30.17592430114746,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00133,38,29.297828674316406,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00033,476,19.34957504272461,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00161,186,20.578384399414062,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00203,102,19.30069923400879,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00134,314,21.355390548706055,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00086,36,20.48778533935547,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00014,91,19.489049911499023,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00133,245,19.357919692993164,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00154,489,20.26963233947754,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00079,3,21.329402923583984,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00014,228,19.50979232788086,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00125,260,20.481348037719727,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00079,453,19.634008407592773,0.0,True,"torch.Size([1, 1, 224, 224])"
case_00194,257,25.24399757385254,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00033,299,19.65785026550293,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00102,118,22.23944664001465,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00033,350,19.58322525024414,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00113,502,22.808551788330078,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00033,361,19.874095916748047,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00102,366,20.842552185058594,0.0,True,"torch.Size([1, 1, 224, 224])"
case_00203,506,20.502328872680664,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00154,21,21.251440048217773,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00134,492,20.285606384277344,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00203,63,21.1794376373291,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00125,390,19.91724967956543,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00102,474,20.70164680480957,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00203,458,19.550085067749023,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00134,371,22.94301986694336,0.0,True,"torch.Size([1, 1, 224, 224])"
case_00125,331,19.819021224975586,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00075,455,18.416643142700195,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00102,289,18.820524215698242,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00079,455,19.43802833557129,0.0,True,"torch.Size([1, 1, 224, 224])"
case_00086,459,19.056320190429688,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00194,195,18.585681915283203,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00014,251,18.99123191833496,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00113,152,19.913196563720703,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00102,20,19.170045852661133,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00086,489,20.94292640686035,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00194,122,18.892765045166016,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00203,227,19.518613815307617,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00102,266,20.921707153320312,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00113,313,19.121408462524414,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00079,414,20.80845832824707,0.0,True,"torch.Size([1, 1, 224, 224])"
case_00134,304,19.632339477539062,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00194,190,18.895864486694336,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00079,254,22.67909049987793,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00133,72,19.602537155151367,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00161,102,19.573688507080078,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00134,420,18.676280975341797,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00086,366,18.796920776367188,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00203,205,19.47307586669922,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00203,30,18.53775978088379,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00102,79,18.699169158935547,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00115,380,18.61715316772461,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00014,197,18.963336944580078,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00154,482,18.471717834472656,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00154,381,18.781185150146484,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00079,65,20.210742950439453,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00133,162,28.426170349121094,0.0,True,"torch.Size([1, 1, 224, 224])"
case_00203,477,19.75107192993164,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00075,335,20.847797393798828,0.0,True,"torch.Size([1, 1, 224, 224])"
case_00102,378,21.090269088745117,0.0,True,"torch.Size([1, 1, 224, 224])"
case_00014,301,26.945114135742188,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00134,60,32.45830535888672,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00154,37,27.962207794189453,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00113,205,20.073890686035156,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00203,487,20.249366760253906,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00133,456,20.671606063842773,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00154,506,19.396305084228516,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00203,363,20.207881927490234,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00102,459,20.09272575378418,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00079,119,21.26312255859375,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00033,312,18.770694732666016,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00203,118,20.468950271606445,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00113,74,18.76997947692871,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00014,230,19.352197647094727,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00115,497,20.152807235717773,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00102,68,19.798755645751953,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00115,388,28.37657928466797,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00113,511,28.724193572998047,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00014,429,19.191265106201172,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00075,40,20.415782928466797,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00134,498,20.184993743896484,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00133,392,20.83301544189453,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00125,77,21.367549896240234,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00033,111,19.110679626464844,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00079,240,19.711017608642578,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00075,150,20.6906795501709,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00134,22,21.162033081054688,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00134,181,20.758867263793945,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00203,319,20.798683166503906,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00194,353,21.4080810546875,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00134,24,20.034313201904297,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00033,257,22.385358810424805,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00125,421,19.0889835357666,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00102,39,21.183252334594727,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00115,110,19.649744033813477,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00079,463,20.19047737121582,0.0,True,"torch.Size([1, 1, 224, 224])"
case_00113,431,19.94800567626953,0.0,True,"torch.Size([1, 1, 224, 224])"
case_00161,334,20.220279693603516,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00203,466,19.447803497314453,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00154,54,20.064830780029297,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00102,290,19.203901290893555,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00194,424,21.27695083618164,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00102,507,20.626306533813477,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00086,232,22.33409881591797,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00102,472,18.749475479125977,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00014,448,20.108461380004883,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00102,254,19.48714256286621,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00125,129,20.949602127075195,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00033,129,18.679380416870117,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00102,82,21.314144134521484,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00133,137,20.895004272460938,0.0,True,"torch.Size([1, 1, 224, 224])"
case_00134,368,19.272804260253906,0.0,True,"torch.Size([1, 1, 224, 224])"
case_00014,343,20.841598510742188,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00086,270,19.27351951599121,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00014,1,18.826961517333984,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00194,162,21.579980850219727,0.0,True,"torch.Size([1, 1, 224, 224])"
case_00113,51,19.38772201538086,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00113,332,18.580198287963867,0.0,True,"torch.Size([1, 1, 224, 224])"
case_00194,155,20.17521858215332,0.0,True,"torch.Size([1, 1, 224, 224])"
case_00133,331,20.16901969909668,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00154,497,20.15972137451172,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00113,303,20.71547508239746,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00194,234,20.908117294311523,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00161,245,23.96559715270996,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00102,14,19.99187469482422,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00133,489,21.62957191467285,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00033,400,19.032716751098633,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00133,445,22.562265396118164,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00154,410,18.976211547851562,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00102,204,21.34227752685547,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00134,118,20.516157150268555,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00125,502,21.696090698242188,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00194,179,19.371509552001953,0.0,True,"torch.Size([1, 1, 224, 224])"
case_00079,293,21.552085876464844,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00102,503,20.940303802490234,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00161,452,21.851539611816406,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00203,488,19.25802230834961,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00075,221,21.622896194458008,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00154,402,19.174575805664062,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00115,475,20.68495750427246,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00125,4,20.158767700195312,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00125,470,21.539688110351562,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00014,237,19.27781105041504,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00033,382,22.44091033935547,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00133,264,20.827054977416992,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00161,431,21.4998722076416,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00033,38,18.704652786254883,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00134,139,20.18904685974121,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00086,310,18.619298934936523,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00133,506,20.406484603881836,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00113,44,19.74320411682129,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00113,167,21.3015079498291,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00154,121,26.823759078979492,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00194,380,21.175146102905273,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00154,118,18.91183853149414,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00203,339,20.476341247558594,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00075,181,19.334077835083008,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00154,134,18.76044273376465,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00033,408,18.766403198242188,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00134,6,20.224809646606445,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00203,429,19.077301025390625,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00161,489,20.136356353759766,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00014,270,18.521785736083984,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00133,291,22.79829978942871,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00102,270,18.581390380859375,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00079,131,20.14636993408203,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00134,413,18.834352493286133,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00134,445,20.22862434387207,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00154,485,18.796443939208984,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00113,342,20.321130752563477,0.0,True,"torch.Size([1, 1, 224, 224])"
case_00014,18,18.71967315673828,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00102,294,20.19047737121582,0.0,True,"torch.Size([1, 1, 224, 224])"
case_00133,11,21.039724349975586,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00113,480,19.463300704956055,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00033,364,19.645214080810547,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00086,500,20.811080932617188,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00113,194,18.959760665893555,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00079,11,27.556896209716797,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00086,203,18.770933151245117,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00134,502,20.285606384277344,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00014,275,18.587589263916016,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00125,94,20.224571228027344,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00033,267,18.64767074584961,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00113,3,21.85225486755371,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00102,115,20.04528045654297,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00134,504,21.38686180114746,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00134,285,19.639015197753906,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00154,436,21.852493286132812,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00033,271,19.843101501464844,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00133,356,19.55103874206543,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00033,455,19.906044006347656,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00033,327,19.736528396606445,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00102,369,19.292354583740234,0.0,True,"torch.Size([1, 1, 224, 224])"
case_00194,404,20.32756805419922,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00102,321,20.331144332885742,0.0,True,"torch.Size([1, 1, 224, 224])"
