gt_to_pred_mean,gt_to_pred_std,gt_to_pred_max,pred_to_gt_mean,pred_to_gt_std,pred_to_gt_max,gt_boundary_length,pred_boundary_length,case_id,slice_idx
0.883556336050959,0.6802567556855159,3.0,1.1494396310886061,0.8830620790708829,3.605551275463989,198,152,case_00113,391
0.9654577414261012,0.7370896726898197,2.23606797749979,1.093443711601031,0.7756791520064584,2.8284271247461903,74,61,case_00079,458
0.8970681950460372,0.9923418451558775,4.0,1.2526002267888385,1.3736356958050144,5.385164807134504,68,57,case_00079,330
0.6181225904831805,0.6510718949456301,2.0,0.7074955035724108,0.6329965879260769,2.23606797749979,81,67,case_00161,137
0.871936198656182,0.6467601518680907,2.0,0.8238015069303438,0.5986552548974506,2.0,27,28,case_00203,412
1.6032320651367722,0.8457902996792797,3.1622776601683795,1.33470110327183,0.7348479681903808,2.8284271247461903,28,35,case_00014,178
4.832923996708832,5.828462116376491,17.0,0.7980653289451097,0.6681504801083864,3.0,48,64,case_00161,128
0.43103448275862066,0.5605437312761675,2.0,0.705732929183322,0.8967158446507026,4.242640687119285,139,116,case_00134,351
0.8072508699505616,0.768122841497848,3.605551275463989,0.9774620839313579,1.0553665920936364,6.4031242374328485,130,120,case_00102,298
0.3333333333333333,0.4714045207910317,1.0,1.02436003894285,1.0528918498398154,3.1622776601683795,19,12,case_00203,402
0.6930743460879958,0.8726874782335682,3.605551275463989,0.5748277885614096,0.6876421322331767,3.0,61,62,case_00133,166
0.8995088546352304,0.8629773892049374,3.605551275463989,0.9538379393252782,0.8374391300953272,3.605551275463989,144,130,case_00079,428
0.8816491334161124,1.0408911082421175,4.0,0.8066747775499284,0.8333750047264848,3.1622776601683795,84,79,case_00113,437
0.7767453818749269,0.6532547739633435,3.0,0.8608582983447748,0.6660603320774455,3.1622776601683795,157,133,case_00079,422
